,text,label
3319,aplikasi kecewa louding lambat transaksi susah terkadang muncul transaksi gagal saldo transfer gilir aplikasi bri mobile masuk sim card sim card masalah,1
3320,enak versi alami ganggu general error lambat nilai saldo muncul direstart ulang mohon koreksi perban besar indonesia aplikasi coba ganti it nya cari yang mumpuni kalah bank swasta,1
3321,brimo versi baru sangat2 kecewa upgrade versi baru dari versi donk pakai versi sangat2 bantu kesini kecewa login tulis general error koneksi internet putus pakai wifi yang tidak da jaring internetnya mohon donk brimo baik lagi sistem yang keluh karena versi baru cmn tapi guna kamu,1
3322,down jelek banget takut maka karena review jelek yang keptong saldo sudah bgus simple pakai sidik jari kaya begini kecewa banget asli isi pulsa telepon orang tua tidak bisa dpakai aneh upgrade josss klotos2 tidak gni ribet kendala pakai login tidak jugaaaa,1
3323,ikut arah rekam wajah registrasi brimo muncul koneksi jaring buruk sila coba coba pakai wifi beli kuota atas,1
3324,internet bri semenjak baru aplikasi nya ribet ganggu transaksi transaksi loading sudah pakai wifi saja lambat kecewa ngapa in ribet tidak,1
3325,susah akses ganggu nya enak versi banget kendala nya jaring jaring bagus susah login waktu2 pakai nya terkadang butuh banget kendala nya atm dekat mohon baik sistem nya pakai lancar karena sayah butuh bantu app nya lancar,1
3326,aplikasi tidak pakai muncul general error bahaya hubung transaksi uang alangkah baik bikin aplikasi ringan mudah fitur cetak printer bluetooth,1
3327,user interface update tarik efisien beda brimo serba mudah bayar langsung to the point jenis bayar transaksi opsi langsung simpan screen capture bukti bayar,1
3328,update aplikasi kali bagus tampil fungsi buruk login gagal transaksi lambat dan lain tampil fungsi fungsi banding tampil bagus fungsi buruk,1
3329,update aplikasi nasabah puas segi fitur mudah privasi update baru fitur yang hilang bayar kartu kredit cuma 4 bank bayar cc bni pakai brimo yang sekarang tidak bisa lagi bayar cicil cuma oto finance mutasi rekening aplikasi yang lengkap save tolong baik fitur nya bahagia customer capai,1
3330,aplikasi sempurna putus koneksi sinyal tapi saja koneksi gagal saja koneksi gagal jadiny efisien ingin cepat praktis eh ribet sayang mayoritas keluh stabil koneksi tolong baik kecewa,1
3331,mudah sulit sudah kali kali rekam video 8 detik gagal pakai wifi gagal rela beli kuota harap kuota hasil mah aplikasi masalah woy hari 3 kali coba,1
3332,applikasi e banking jelek jalan kalau sebentar ok tidak sudah saja error bank kalau launching applikasi e banking sempurnain mudah nyusahin contoh bca mobile jarang error,1
3333,gagal rekam wajah 8 detik wajah tidak muncul layar hp layar hitam tombol rekam muncul itu pas tekan tombol rekam keluar apk nya sinyal jaring sudah bagus tolong apk nya tindak lanjut,1
3334,aplikasi kecewa jaring internet stabil pakai fitur finger print tidak pakai daftar internet banking nya bri user password sesalu tulis proses pakai saat susah repot tolong baik layan,1
3335,aplikasi perban buruk alami internet banking tampil akun blokir salah pasu password dan bagai seleaia pakai hapus cache nya logout sesuai prosedur timbul pesan blokir habis password apa,1
3336,kritik kecewa aplikasi eror hambat transaksi sengaja buka 2 rekening salah rekening tabung bayar tv kabel halang karena uang yang rekening satu pas ingin login transfer error tidak bisa bayar saran kalau memang aplikasi optimal jangan dilaunching updatenya,1
3337,ulang ulang rekam gagal cahaya cahaya rekam diam bicara ikut tunjuk hasil mepersulit rekam aplikasi sulit tolong baik aplikasi bri,1
3338,kecewa baru transaksi gagal saldo krusial transaksi log in ulang kali app koneksi lancar jaya hmmm deh,1
3339,kecewa aplikasi yang update error error kuota masuk log in top up briva transfer muncul terang jaring internet koneksi internet tidak masuk akal log in masuk transaksi alas jaring koneksi internet update baru lebih baik aplikasi nya tampil lawas aman bug error,1
3340,tolong baik menu mutasi kali pasu keluar dana serta lapor saldo utama sudah transfer uang saldo potong tapi uang sampai rekening terima kali cek saldo utama nila garis datar maksud plisss iya uang bikin nasabah tidak nyaman stress pikir saldo hilang tiba2 transfer uang lapor kirim muncul,1
3341,fitur transfer gagal limit,1
3342,mudah ribet pas proses rekam kali kali nggk kalau kalau kendala orang yang salah kwalitas vidio gelap terang alas yang iya asal apk nya contoh bank bank yang simpel,1
3343,error gagal masuk output internet koneksi internetnya hadehhhh penting ui balance ui ux nya,1
3344,suka tampil cantik update aplikasi brimo tidak login klik lupa password hasil login kali muncul pesan general error coba koneksi koneksi bagus tidak tidak transfer langsung sekarang ribet login tidak mohon baik mah mudah nasabah sulit,1
3345,daftar susah banget 2x bank maaf sistem error nyoba daftar langsung aplikasi tingkat perfomance begitu bank antre pol tidak hasil banget sudah banget komplain rating aplikasi rendah tolong baik nyaman nasabah terima kasih,1
3346,sih aplikasi brimo susah daftar guna susah rekam 8 detik tidak koneksi sinyal bagus gambar bagus kuota penuh hp bagus gagal rekam 8 detik tolong baik aplikasi nya mudah rata2 yang kasih bintang 1 salah rekam 8 detik yang susah yang masalah koneksi aplikasi brimo masalah,1
3347,registrasi nya susah sih rekam video yang masalah jaring jaring bagus tolong min perhati bagi mudah sulit kolom komentar yang masalah,1
3348,koneksi hubung alas koneksi sinyal internet bagus kendala tolong baik terkadang perlu desak atm aplimasi brimo nya layan kesini jelek kecewa tolong tingkat terimakasih,1
3349,i do know how coba daftar tidak iya isi data klik option tidak koneksi putus silah coba data lancar lancar orang rumah coba daftar tetep tidak,1
3350,susah dipake transaksi transfer koneksi putus coba signal aplikasi tidak update developer tidak perhati sistem baru aplikasi ribet tidak kayak mandiri online tidak masalah transaksi saran pakai bank mandiri tinggalkam aplikasi yang perhati keluh customer,1
3351,aplikasi brimo lancar lancar saja lho dipake aman cepat banget eh update kok lambat si memang si tampil bagus modern lancar transaksi bagus tolong baik aplikasi lebih baik saja deh kalau sudah bagus kasih bintang 5,1
3352,sulit paham internet stabil transaksi mbangking lancar bri sulit masuk ketik pin keluar generall error sungguh sulit,1
3353,kecewa versi kali kali coba sulit hasil beda yang versi kampung yang jaring bagus oke kalau pakai kota saja 10 kali coba hasil alasanya kecewaa,1
3354,aplikasi update susah login kena error general error masuk kena koneksi koneksi lancar test mana lancar mohom baik aplikasi berat,1
3355,tampil sih oke diupdate tapi pakai transaksi connection error koneksi wifi kenceng rugi tampil saja yang bagus tapi yang baik,1
3356,aplikasi buka aplikasi henti instal seta selesai pakai now watching buka tidak aplikasi henti lagi yang muncul saya berulng kali uinstal instal aplikasi baik butuh desak jadi ganggu,1
3357,parahh userid password sudah benarr pencet login terang koneksi internet data seluler aktif jaring bagus pakai wifi tolong baik minn koneksinyaa makasihh,1
3358,aplikasi tipu sudah daftar tetep tidak sudah rekam video 8 detik pakai kuota pakai wifi saja alas kendala internet sudah ucapin sedia layar kali kasih pilih bintang ku kasih,1
3359,susah gagal alesan nya koneksi internet periksa koneksi internet tempat koneksi bagus tolong ringan beban aplikasi nya aplikasi lambat menu menu kuat bikin berat saja aplikasi nya maksimal tolong baik kuantitas jaring nya ringan stabil teransaksi,1
3360,daftar ambil vidio gagal sinyal jelek pakai wifi kenceng tetep saja coba 3 minggu tetep tidak bisa saja ramah cacat,1
3361,update versi baru masalah aplikasi ecek mutasi ganggu sinyal stabil mohon baik versi tampil gun kecewa,1
3362,parah rekam video 8 detik wifi lancar tulis koneksi baca ulas kendala email proses hasil nyata video tidak unggah wa email jawab coba 3x hari butuh cepat,1
3363,daftar selu gagal pas rekam vedeo terang jaring internet sedia wifi sampek isi paket internet ulang kantor cabang nya langsung alas jaring tolong aplikasi nya baik mudah regenerasi nya,1
3364,tidak daftar jaring wifi pakai a saja tidak daftar periksa koneksi periksa koneksi melulu yang di salahin koneksi internek bagus semuaa bagaimana kalau gagal teruss,1
3365,rekam video gagal pakai wifi wifinya ganggu jaring oke apk step rekam video langsung jaring lemah coba pakai data gagal coba daftar 10x gagal tolong iya sistem baik,1
3366,gagal rekam video kali upload video hasil rekam muncul notifisikasi bilang hp milik koneksi internet speedtest hoogle speed jaring download upload mohon tunjuk,1
3367,rekam 8 detik lewat kena kendala video gagal upload jaring bagus alas proses rekam 8 detik data verifikasi proses nyata gagal email pesan brimo email hasil stuck kendala bagi data verifikasi sampai kasih bintang 1,1
3368,gagal daftar stak ambil video ambil video bagus terang cahaya gagal notif hasil hasil halaman ambil video lagi laku tapi koneksi bagus notif koneksi buruk,1
3369,aplikasi ok bagus aju tentang transaksi yang status on procces respon lambat bintang 1 maju bintang hapus apk yang delete,1
3370,kait operator yang isi tunjuk nomor yang hubung coba hubung pasti nya sibuk koneksi lebih baik balikin aplikasi yang mudah pakai tidak ribet rating yang baharu aplikasi uninstal,1
3371,aplikasi bikin kesal berkali2 rekam video nya internet coba pakai wifi pakai paket data saja nya internet nyusahin banget nya mudah sulit nasabah langsung pikir ganti bank,1
3372,susah daftar buka rekening kartu atm unggah rekam gagal koneksi coba bas kali pakai wifi data seluler harus berapa mbps yang butuh nasabah harus,1
3373,di update kenapa ribwt iya log in susah banget bilang koneksi internwt tidak jelas2 pakai wifi youtube saja masak buka aplikasi kaya gni tidak bosan banget tolong baik donk susah,1
3374,brimo ribet bikin kesel fitur nya sulit tahap rekam 8 detik deteksi wajah gagal coba kali kali gagal beda brimo fleksibel easy nasabah nya,1
3375,saat up video gagal koneksi sudah pakai wifi tidak pakai data tidak verifikasi kualitas video yang belakang gambar cerah saat up koneksi gagal sudah pakai,1
3376,aneh 1 minggu daftar brimo gagal terang koneksi pakai wifi coba wifi kantor wifi rumah data hp koneksi internetan jaring tunggu responnya,1
3377,tingkat performa sudah kirim email keluh tanggap ayo ayo bri ini tuju biar transaksi gampang tapi pas daftar sulit notice eror dan bagai tolong responnya,1
3378,masalah atm bri akses lapor lapor solusi tindak bri bank negara profesional,1
3379,aplikasi tulis lupa password lupa password akun hubung gmail update aplikasi baru play store update baru,1
3380,jaring bagus masuk susah bangat sumpah nhi aplikasi bagaimana shi malu bos bikin emosi saja nhi aplikasi tidak guna,1
3381,datfar bnk nya saja susah hp langsung sulit,1
3382,error saya narik uang gagal melulu,1
3383,orang butuh uang tarik tunaj tf saja masalah koneksi masalah jaring penuh sih mudah malam sulit,1
3384,aplikasi upload vidio alas periksa koneksi jaring jaring bagus coba pakai wifi solusi tolong baik server aplikasi karena nasabah terimakasih,1
3385,kecewa tadi bisa aktif brimo sore coba buka sudah tidak bisa lagi username password,1
3386,gila iya aplikasi registrasi juli tidak jaring memang sistem error ulang kali datang taler bantu registrasi tetep saja tidak tidak baik keluh kartu ku ketelen bank kartu kosong tolong banget sistem baik,1
3387,aman yang bagus tidak pakai ib web iya pakai aman jebol,1
3388,login susah saja sih bagaimana sudah pencet du taruh sms payah bri nya mohon baik iya kkk,1
3389,aplikasi sampah 20 kali daftar gagal yang nama mudah,1
3390,aplikasi mandang spek hp minimal android 8 hp bawah android 8 force close transaksi apa login susah auto close app,1
3391,salah pin 3 kali saja sudah blokir gilir reset pin susah ampun mudah sulit nasabah,1
3392,gagal verifikasi wajah 50kali gagal adu apk tidak susah,1
3393,masuk data tapi tidak masuk terus pakai nya bagaimana bingung bri nya suruh download gilir sudah download masuk data saja gaa hari coba gaa,1
3394,sori ini bikin rekening simpan desa kartu atm stok kartu atm habis cabang habis sudah jalan bulan cabang kartu atm habis stok cs bilang pasti pas butuh uang narik tunai aplikasi brimo eh maintenance tidak gaji tidak buka rekening deh,1
3395,diupdate menu transfer bri sulit,1
3396,kali transaksi harus masuk pin brimo koneksi inet stabil simpan sisa lumayan update aplikasi transaksi app stuck warna putih otomatis akun logout mohon developer bantuannta,1
3397,sudah update forceclose pakai xiaomi redmi note mohon baik cepat terimakasih,1
3398,hp spek kentang jaring tidak stabil respon nya kadang,1
3399,error lelah sudah kali kali coba daftar tidak verifikasi wajah proses banget baca sinyal jaring sudah oke tolong solusi aplikator,1
3400,daftar ribet tahap proses kyc error ambil uang insentif tidak cair karena buat rek untuk nakes dapat buku tabung atm tahu nasabah bank solusi hubung usaha yang buat rek bagaimana ini tarik uang rek saja repot,1
3401,rekening online saran saja tinggi2 versi hpnya nasabah ikut kembang teknologi hp,1
3402,sih sulit registrasi kecewa,1
3403,tolong baik kualitas rekam video sulit customer sudah rekam video ini gagal eh suruh tahap verifikasi email salah tidak dibalikin tahap uninstall apk download tolong baik rekam video bilang jaring cahaya begini bla bla jaring stabil yaa pencayahaannya tidak terang gelap tolong baik,1
3404,aplikasi burik tidak saja tidak koneksi internet moga cepat blacklist apk kayak begini,1
3405,susah banget verifikasi nya berulangkali gagal cahaya,1
3406,update aplikasi trx nge freez tidak bagaimana in tolong baik,1
3407,mohon brimo hapus verifikasi pindah perangkat tipu pakai kode verifikasi,1
3408,sudah coba kali ulang masuk tahap rekam video ulang kode,1
3409,aplikasi jelek daftar verif muka gagal tolong baik ganti aplikasi bagus bye bye aplikasi jelek bikin mobile banking saja kaya minjem uang,1
3410,app minggu isi data foto ktp g bisa2 jaring internet bagus rekam video alas g coba berkali2 gagal capek nyoba terus males liat sia2 tlg baik appnya sangat2 kecewa app g ulang hasil tidak benar2 kecewa,1
3411,upgrade tidak aplikasi jelek,1
3412,aplikasi sih selesai tahap buat video 8 detik masuk tahap foto ktp kualitas foto bagus belakang cahaya foto sesuai kotak chat brimo whatsapp solusi coba uninstall foto ktpnya,1
3413,kaya senggama sudah ngerekam sempurna tapi gagal rekening cuma kasih buku tabung saja susah kantor cabang panaragan jaya 2 tulang bawang barat lampung masak rekening ngk kartu payaaaah hapus saja aplikasi kuntul,1
3414,gigi mancung sih baru jelek lancar saja tf daftar nomor buatisi m bangking tidak kadang darurat banget sudah x saya coba sudah masuk apk tetep saja tidak sinyal bagus tidak jls banget sih kecewa,1
3415,bagaimana si data sudah benar jaring stabil salah melulu heran harus tunggu besok,1
3416,aplikasi tidak hp suport sinyal suport syarat data lengkap muncul eror aplikasi buruk aplikasi upgrade versi baru hp suport sinyal bagus rekam verifikasi eror data lengkap muncul pemberitahuan invalid aplikasi aplikasi sebut mumpuni aplikasi m banking bca dan lain mudah aplikasi buruk,1
